Entity,Code,Day,total_vaccinations_per_hundred
Spain,ESP,3/7/2021,10.08
Spain,ESP,3/8/2021,10.37
Spain,ESP,3/9/2021,10.67
Spain,ESP,3/10/2021,11.06
Spain,ESP,3/11/2021,11.45
Spain,ESP,3/15/2021,12.07
Spain,ESP,3/16/2021,12.28
Spain,ESP,3/17/2021,12.53
Spain,ESP,3/18/2021,12.82
Spain,ESP,3/22/2021,13.52
Spain,ESP,3/23/2021,13.71
Spain,ESP,3/24/2021,14.16
Spain,ESP,3/25/2021,14.63
Spain,ESP,3/26/2021,15.12
Spain,ESP,3/29/2021,16.19
Spain,ESP,3/30/2021,16.55
Spain,ESP,3/31/2021,17.19
Spain,ESP,4/1/2021,17.84
Spain,ESP,4/3/2021,18.28
Spain,ESP,4/5/2021,18.7
Spain,ESP,4/6/2021,19.29
Spain,ESP,4/7/2021,20.01
Spain,ESP,4/8/2021,20.99
Spain,ESP,4/9/2021,21.88
Spain,ESP,4/12/2021,23.07
Spain,ESP,4/13/2021,23.68
Spain,ESP,4/14/2021,24.46
Spain,ESP,4/15/2021,25.42
Spain,ESP,4/16/2021,26.37
Spain,ESP,4/19/2021,27.49
Spain,ESP,4/20/2021,27.89
Spain,ESP,4/21/2021,28.87
Spain,ESP,4/22/2021,29.75
Spain,ESP,4/23/2021,30.51
Spain,ESP,4/25/2021,31.47
Spain,ESP,4/26/2021,32.07
Spain,ESP,4/27/2021,32.89
Spain,ESP,4/28/2021,33.92
Spain,ESP,4/29/2021,35
Spain,ESP,5/2/2021,36.74
Spain,ESP,5/3/2021,37.28
Spain,ESP,5/4/2021,38.32
Spain,ESP,5/5/2021,39.55
Spain,ESP,5/6/2021,40.74
Spain,ESP,5/9/2021,42.41
Spain,ESP,5/10/2021,43.12
Spain,ESP,5/11/2021,44.11
Spain,ESP,5/12/2021,45.07
Spain,ESP,5/13/2021,46.38
Spain,ESP,5/16/2021,47.72
Spain,ESP,5/17/2021,48.31
Spain,ESP,5/18/2021,49.14
Spain,ESP,5/19/2021,50.27
Spain,ESP,5/20/2021,51.25
Spain,ESP,5/23/2021,52.47
Spain,ESP,5/24/2021,53.21
Spain,ESP,5/25/2021,54.07
Spain,ESP,5/26/2021,55.06
Spain,ESP,5/27/2021,55.9
Spain,ESP,5/30/2021,57.38
Spain,ESP,5/31/2021,58
Spain,ESP,6/1/2021,59.05
Spain,ESP,6/2/2021,60.28
Spain,ESP,6/3/2021,61.5
Spain,ESP,6/6/2021,64.18
Spain,ESP,6/7/2021,65.18
Spain,ESP,6/8/2021,66.31
Spain,ESP,6/9/2021,67.65
Spain,ESP,6/10/2021,69.05
Spain,ESP,6/13/2021,71.1
Spain,ESP,6/14/2021,71.93
Spain,ESP,6/15/2021,73.2
Spain,ESP,6/16/2021,74.53
Spain,ESP,6/17/2021,75.74
Spain,ESP,6/20/2021,77.76
Spain,ESP,6/21/2021,78.88
Spain,ESP,6/22/2021,80.34
Spain,ESP,6/23/2021,81.9
Spain,ESP,6/24/2021,83
Spain,ESP,6/27/2021,85.37
Spain,ESP,6/28/2021,86.76
Spain,ESP,6/29/2021,88.29
Spain,ESP,6/30/2021,89.89
Spain,ESP,7/1/2021,91.53
Spain,ESP,7/4/2021,94.02
Spain,ESP,7/5/2021,95.27
Spain,ESP,7/6/2021,96.75
Spain,ESP,7/7/2021,98.22
Spain,ESP,7/8/2021,99.7
Spain,ESP,7/11/2021,102.19
Spain,ESP,7/12/2021,103.34
Spain,ESP,7/13/2021,104.61
Spain,ESP,7/14/2021,106.05
Spain,ESP,7/15/2021,107.45
Spain,ESP,7/18/2021,109.57
Spain,ESP,7/19/2021,110.6
Spain,ESP,7/20/2021,111.85
Spain,ESP,7/21/2021,113.1
Spain,ESP,7/22/2021,114.32
Spain,ESP,7/25/2021,116.05
Spain,ESP,7/26/2021,116.82
Spain,ESP,7/27/2021,118.03
Spain,ESP,7/28/2021,119.16
Spain,ESP,7/29/2021,120.17
Spain,ESP,8/1/2021,121.48
Spain,ESP,8/2/2021,122.22
Spain,ESP,8/3/2021,123.31
Spain,ESP,8/4/2021,124.27
Spain,ESP,8/5/2021,125.21
Spain,ESP,8/8/2021,126.42
Spain,ESP,8/9/2021,127.11
Spain,ESP,8/10/2021,128.17
Spain,ESP,8/11/2021,129.29
Spain,ESP,8/12/2021,130.3
Spain,ESP,8/15/2021,131.36
Spain,ESP,8/16/2021,132.01
Spain,ESP,8/17/2021,133.02
Spain,ESP,8/18/2021,134.03
Spain,ESP,8/19/2021,134.94
Sri Lanka,LKA,1/28/2021,0
Sri Lanka,LKA,1/29/2021,0.02
Sri Lanka,LKA,1/30/2021,0.18
Sri Lanka,LKA,1/31/2021,0.28
Sri Lanka,LKA,2/1/2021,0.45
Sri Lanka,LKA,2/2/2021,0.55
Sri Lanka,LKA,2/3/2021,0.65
Sri Lanka,LKA,2/4/2021,0.68
Sri Lanka,LKA,2/5/2021,0.73
Sri Lanka,LKA,2/6/2021,0.75
Sri Lanka,LKA,2/7/2021,0.76
Sri Lanka,LKA,2/8/2021,0.78
Sri Lanka,LKA,2/9/2021,0.81
Sri Lanka,LKA,2/10/2021,0.83
Sri Lanka,LKA,2/11/2021,0.83
Sri Lanka,LKA,2/12/2021,0.84
Sri Lanka,LKA,2/13/2021,0.87
Sri Lanka,LKA,2/14/2021,0.88
Sri Lanka,LKA,2/15/2021,0.9
Sri Lanka,LKA,2/16/2021,0.92
Sri Lanka,LKA,2/17/2021,0.98
Sri Lanka,LKA,2/18/2021,1.09
Sri Lanka,LKA,2/19/2021,1.23
Sri Lanka,LKA,2/20/2021,1.41
Sri Lanka,LKA,2/21/2021,1.58
Sri Lanka,LKA,2/22/2021,1.65
Sri Lanka,LKA,2/23/2021,1.71
Sri Lanka,LKA,2/24/2021,1.84
Sri Lanka,LKA,2/26/2021,1.9
Sri Lanka,LKA,2/27/2021,2.06
Sri Lanka,LKA,2/28/2021,2.18
Sri Lanka,LKA,3/1/2021,2.38
Sri Lanka,LKA,3/2/2021,2.59
Sri Lanka,LKA,3/3/2021,2.8
Sri Lanka,LKA,3/4/2021,3.04
Sri Lanka,LKA,3/5/2021,3.27
Sri Lanka,LKA,3/6/2021,3.38
Sri Lanka,LKA,3/7/2021,3.41
Sri Lanka,LKA,3/8/2021,3.44
Sri Lanka,LKA,3/9/2021,3.47
Sri Lanka,LKA,3/10/2021,3.51
Sri Lanka,LKA,3/11/2021,3.55
Sri Lanka,LKA,3/12/2021,3.55
Sri Lanka,LKA,3/13/2021,3.6
Sri Lanka,LKA,3/14/2021,3.61
Sri Lanka,LKA,3/15/2021,3.66
Sri Lanka,LKA,3/16/2021,3.72
Sri Lanka,LKA,3/17/2021,3.77
Sri Lanka,LKA,3/18/2021,3.81
Sri Lanka,LKA,3/19/2021,3.85
Sri Lanka,LKA,3/20/2021,3.87
Sri Lanka,LKA,3/21/2021,3.88
Sri Lanka,LKA,3/22/2021,3.92
Sri Lanka,LKA,3/27/2021,4.13
Sri Lanka,LKA,3/28/2021,4.18
Sri Lanka,LKA,3/29/2021,4.18
Sri Lanka,LKA,3/30/2021,4.22
Sri Lanka,LKA,3/31/2021,4.26
Sri Lanka,LKA,4/1/2021,4.3
Sri Lanka,LKA,4/2/2021,4.31
Sri Lanka,LKA,4/4/2021,4.32
Sri Lanka,LKA,4/6/2021,4.32
Sri Lanka,LKA,4/7/2021,4.32
Sri Lanka,LKA,4/9/2021,4.32
Sri Lanka,LKA,4/11/2021,4.32
Sri Lanka,LKA,4/29/2021,4.36
Sri Lanka,LKA,4/30/2021,4.45
Sri Lanka,LKA,5/1/2021,4.63
Sri Lanka,LKA,5/2/2021,4.75
Sri Lanka,LKA,5/3/2021,4.79
Sri Lanka,LKA,5/4/2021,4.89
Sri Lanka,LKA,5/5/2021,5
Sri Lanka,LKA,5/6/2021,5.08
Sri Lanka,LKA,5/7/2021,5.16
Sri Lanka,LKA,5/9/2021,5.26
Sri Lanka,LKA,5/10/2021,5.28
Sri Lanka,LKA,5/11/2021,5.43
Sri Lanka,LKA,5/12/2021,5.7
Sri Lanka,LKA,5/13/2021,6.12
Sri Lanka,LKA,5/14/2021,6.46
Sri Lanka,LKA,5/16/2021,7.2
Sri Lanka,LKA,5/17/2021,7.33
Sri Lanka,LKA,5/18/2021,7.68
Sri Lanka,LKA,5/19/2021,7.86
Sri Lanka,LKA,5/20/2021,7.97
Sri Lanka,LKA,5/21/2021,8.06
Sri Lanka,LKA,5/22/2021,8.17
Sri Lanka,LKA,5/23/2021,8.24
Sri Lanka,LKA,5/24/2021,8.28
Sri Lanka,LKA,5/25/2021,8.32
Sri Lanka,LKA,5/26/2021,8.34
Sri Lanka,LKA,5/27/2021,8.36
Sri Lanka,LKA,5/28/2021,8.56
Sri Lanka,LKA,5/29/2021,8.64
Sri Lanka,LKA,5/30/2021,8.75
Sri Lanka,LKA,5/31/2021,9.14
Sri Lanka,LKA,6/1/2021,9.53
Sri Lanka,LKA,6/2/2021,9.89
Sri Lanka,LKA,6/5/2021,10.61
Sri Lanka,LKA,6/6/2021,10.73
Sri Lanka,LKA,6/7/2021,10.75
Sri Lanka,LKA,6/8/2021,10.9
Sri Lanka,LKA,6/9/2021,11.1
Sri Lanka,LKA,6/10/2021,11.45
Sri Lanka,LKA,6/11/2021,11.88
Sri Lanka,LKA,6/12/2021,12.29
Sri Lanka,LKA,6/13/2021,12.93
Sri Lanka,LKA,6/14/2021,13.22
Sri Lanka,LKA,6/15/2021,13.68
Sri Lanka,LKA,6/16/2021,14.14
Sri Lanka,LKA,6/17/2021,14.4
Sri Lanka,LKA,6/18/2021,14.67
Sri Lanka,LKA,6/19/2021,15.03
Sri Lanka,LKA,6/20/2021,15.23
Sri Lanka,LKA,6/21/2021,15.42
Sri Lanka,LKA,6/22/2021,15.52
Sri Lanka,LKA,6/24/2021,15.72
Sri Lanka,LKA,6/28/2021,16.37
Sri Lanka,LKA,6/29/2021,16.7
Sri Lanka,LKA,6/30/2021,17.25
Sri Lanka,LKA,7/1/2021,18.06
Sri Lanka,LKA,7/2/2021,18.85
Sri Lanka,LKA,7/3/2021,19.25
Sri Lanka,LKA,7/4/2021,19.55
Sri Lanka,LKA,7/5/2021,19.72
Sri Lanka,LKA,7/7/2021,21.15
Sri Lanka,LKA,7/8/2021,22.03
Sri Lanka,LKA,7/9/2021,23.06
Sri Lanka,LKA,7/10/2021,23.97
Sri Lanka,LKA,7/11/2021,24.84
Sri Lanka,LKA,7/12/2021,25.4
Sri Lanka,LKA,7/13/2021,26.61
Sri Lanka,LKA,7/14/2021,28.18
Sri Lanka,LKA,7/15/2021,30.03
Sri Lanka,LKA,7/16/2021,31.78
Sri Lanka,LKA,7/17/2021,32.93
Sri Lanka,LKA,7/18/2021,33.84
Sri Lanka,LKA,7/19/2021,34.38
Sri Lanka,LKA,7/20/2021,35.37
Sri Lanka,LKA,7/21/2021,36.67
Sri Lanka,LKA,7/22/2021,37.55
Sri Lanka,LKA,7/23/2021,38.66
Sri Lanka,LKA,7/24/2021,39.41
Sri Lanka,LKA,7/25/2021,41.6
Sri Lanka,LKA,7/26/2021,43.16
Sri Lanka,LKA,7/27/2021,45.4
Sri Lanka,LKA,7/28/2021,47.26
Sri Lanka,LKA,7/29/2021,50.03
Sri Lanka,LKA,7/30/2021,52.5
Sri Lanka,LKA,7/31/2021,54.96
Sri Lanka,LKA,8/1/2021,56.5
Sri Lanka,LKA,8/2/2021,57.59
Sri Lanka,LKA,8/3/2021,59.58
Sri Lanka,LKA,8/4/2021,61.02
Sri Lanka,LKA,8/5/2021,61.94
Sri Lanka,LKA,8/6/2021,62.84
Sri Lanka,LKA,8/7/2021,63.38
Sri Lanka,LKA,8/8/2021,64.28
Sri Lanka,LKA,8/12/2021,71.5
Sri Lanka,LKA,8/15/2021,76.48
Sri Lanka,LKA,8/16/2021,77.04
Sri Lanka,LKA,8/17/2021,78.37
Sri Lanka,LKA,8/18/2021,79.02
Sri Lanka,LKA,8/20/2021,79.71
Sudan,SDN,3/10/2021,0
Sudan,SDN,4/5/2021,0.1
Sudan,SDN,4/6/2021,0.15
Sudan,SDN,4/10/2021,0.23
Sudan,SDN,4/23/2021,0.32
Sudan,SDN,5/30/2021,0.82
Sudan,SDN,6/2/2021,0.92
Sudan,SDN,6/7/2021,1.06
Sudan,SDN,6/8/2021,1.1
Sudan,SDN,6/14/2021,1.23
Sudan,SDN,6/20/2021,1.44
Sudan,SDN,6/28/2021,1.53
Sudan,SDN,6/29/2021,1.55
Sudan,SDN,7/18/2021,1.85
Sudan,SDN,8/1/2021,1.87
Sudan,SDN,8/9/2021,1.88
Sudan,SDN,8/11/2021,1.89
Suriname,SUR,2/22/2021,0
Suriname,SUR,3/19/2021,1.57
Suriname,SUR,3/20/2021,2.02
Suriname,SUR,3/22/2021,2.34
Suriname,SUR,3/23/2021,2.51
Suriname,SUR,3/24/2021,2.73
Suriname,SUR,3/26/2021,3.41
Suriname,SUR,3/27/2021,3.81
Suriname,SUR,3/28/2021,3.97
Suriname,SUR,3/30/2021,4.18
Suriname,SUR,3/31/2021,4.44
Suriname,SUR,4/2/2021,4.73
Suriname,SUR,4/7/2021,5.12
Suriname,SUR,4/9/2021,5.56
Suriname,SUR,4/12/2021,5.63
Suriname,SUR,4/13/2021,5.73
Suriname,SUR,4/16/2021,5.9
Suriname,SUR,4/21/2021,6.04
Suriname,SUR,4/22/2021,6.1
Suriname,SUR,4/24/2021,6.22
Suriname,SUR,4/27/2021,6.33
Suriname,SUR,4/28/2021,6.54
Suriname,SUR,5/1/2021,6.81
Suriname,SUR,5/4/2021,7.04
Suriname,SUR,5/7/2021,7.48
Suriname,SUR,5/8/2021,7.74
Suriname,SUR,5/11/2021,8.21
Suriname,SUR,5/13/2021,8.51
Suriname,SUR,5/15/2021,8.79
Suriname,SUR,5/17/2021,9.23
Suriname,SUR,5/19/2021,9.78
Suriname,SUR,5/20/2021,11.04
Suriname,SUR,5/21/2021,11.64
Suriname,SUR,5/23/2021,12.63
Suriname,SUR,5/25/2021,13.03
Suriname,SUR,5/26/2021,13.39
Suriname,SUR,5/28/2021,13.76
Suriname,SUR,5/29/2021,14.14
Suriname,SUR,6/1/2021,14.52
Suriname,SUR,6/2/2021,14.92
Suriname,SUR,6/3/2021,15.35
Suriname,SUR,6/5/2021,16.49
Suriname,SUR,6/6/2021,17.49
Suriname,SUR,6/7/2021,18.42
Suriname,SUR,6/8/2021,18.82
Suriname,SUR,6/9/2021,19.13
Suriname,SUR,6/12/2021,21.66
Suriname,SUR,6/13/2021,23.33
Suriname,SUR,6/14/2021,24.62
Suriname,SUR,6/15/2021,24.98
Suriname,SUR,6/16/2021,26.54
Suriname,SUR,6/18/2021,28.26
Suriname,SUR,6/20/2021,29.95
Suriname,SUR,6/21/2021,30.21
Suriname,SUR,6/23/2021,31.08
Suriname,SUR,6/24/2021,31.44
Suriname,SUR,6/25/2021,31.93
Suriname,SUR,6/27/2021,32.72
Suriname,SUR,6/28/2021,32.9
Suriname,SUR,6/30/2021,33.44
Suriname,SUR,7/1/2021,33.7
Suriname,SUR,7/2/2021,34
Suriname,SUR,7/4/2021,34.4
Suriname,SUR,7/5/2021,34.56
Suriname,SUR,7/6/2021,34.77
Suriname,SUR,7/7/2021,35
Suriname,SUR,7/9/2021,35.5
Suriname,SUR,7/11/2021,35.71
Suriname,SUR,7/12/2021,36.79
Suriname,SUR,7/14/2021,37.59
Suriname,SUR,7/15/2021,37.91
Suriname,SUR,7/16/2021,38.38
Suriname,SUR,7/17/2021,38.65
Suriname,SUR,7/18/2021,38.89
Suriname,SUR,7/19/2021,39.04
Suriname,SUR,7/20/2021,39.23
Suriname,SUR,7/21/2021,39.45
Suriname,SUR,7/22/2021,39.66
Suriname,SUR,7/23/2021,39.98
Suriname,SUR,7/24/2021,40.15
Suriname,SUR,7/25/2021,40.26
Suriname,SUR,7/26/2021,40.43
Suriname,SUR,7/27/2021,40.84
Suriname,SUR,7/28/2021,41.16
Suriname,SUR,7/29/2021,41.37
Suriname,SUR,7/30/2021,41.66
Suriname,SUR,7/31/2021,41.93
Suriname,SUR,8/1/2021,42.07
Suriname,SUR,8/2/2021,42.38
Suriname,SUR,8/3/2021,42.8
Suriname,SUR,8/4/2021,43.19
Suriname,SUR,8/5/2021,43.5
Suriname,SUR,8/6/2021,43.54
Suriname,SUR,8/7/2021,43.96
Suriname,SUR,8/8/2021,44.56
Suriname,SUR,8/9/2021,44.97
Suriname,SUR,8/10/2021,45.2
Suriname,SUR,8/11/2021,45.46
Suriname,SUR,8/12/2021,45.68
Suriname,SUR,8/13/2021,46.31
Suriname,SUR,8/14/2021,47
Suriname,SUR,8/15/2021,47.4
Suriname,SUR,8/16/2021,47.81
Suriname,SUR,8/17/2021,48.29
Suriname,SUR,8/18/2021,48.62
Suriname,SUR,8/19/2021,49.13
Suriname,SUR,8/20/2021,49.91
Sweden,SWE,12/27/2020,0.02
Sweden,SWE,1/3/2021,0.16
Sweden,SWE,1/10/2021,0.51
Sweden,SWE,1/17/2021,1.29
Sweden,SWE,1/24/2021,2.44
Sweden,SWE,1/31/2021,3.34
Sweden,SWE,2/7/2021,4.33
Sweden,SWE,2/14/2021,5.49
Sweden,SWE,2/21/2021,7.02
Sweden,SWE,2/28/2021,8.56
Sweden,SWE,3/7/2021,10.43
Sweden,SWE,3/14/2021,12.62
Sweden,SWE,3/21/2021,14.34
Sweden,SWE,3/28/2021,16.3
Sweden,SWE,4/4/2021,18.92
Sweden,SWE,4/11/2021,22.33
Sweden,SWE,4/18/2021,27.03
Sweden,SWE,4/25/2021,31.39
Sweden,SWE,5/2/2021,35.33
Sweden,SWE,5/9/2021,39.86
Sweden,SWE,5/16/2021,44.07
Sweden,SWE,5/23/2021,48.55
Sweden,SWE,5/30/2021,53.34
Sweden,SWE,6/6/2021,59.11
Sweden,SWE,6/13/2021,65.82
Sweden,SWE,6/20/2021,73.42
Sweden,SWE,6/27/2021,79.7
Sweden,SWE,7/4/2021,86.92
Sweden,SWE,7/11/2021,92.77
Sweden,SWE,7/18/2021,97.71
Sweden,SWE,7/25/2021,102
Sweden,SWE,8/1/2021,105.84
Sweden,SWE,8/8/2021,109.59
Sweden,SWE,8/15/2021,113.61
Sweden,SWE,8/17/2021,113.82
Sweden,SWE,8/18/2021,114.79
Sweden,SWE,8/19/2021,115.52
Sweden,SWE,8/20/2021,116.52
Switzerland,CHE,12/22/2020,0
Switzerland,CHE,12/23/2020,0
Switzerland,CHE,12/24/2020,0.01
Switzerland,CHE,12/25/2020,0.01
Switzerland,CHE,12/26/2020,0.01
Switzerland,CHE,12/27/2020,0.01
Switzerland,CHE,12/28/2020,0.03
Switzerland,CHE,12/29/2020,0.05
Switzerland,CHE,12/30/2020,0.07
Switzerland,CHE,12/31/2020,0.07
Switzerland,CHE,1/1/2021,0.07
Switzerland,CHE,1/2/2021,0.07
Switzerland,CHE,1/3/2021,0.07
Switzerland,CHE,1/4/2021,0.12
Switzerland,CHE,1/5/2021,0.2
Switzerland,CHE,1/6/2021,0.27
Switzerland,CHE,1/7/2021,0.35
Switzerland,CHE,1/8/2021,0.44
Switzerland,CHE,1/9/2021,0.47
Switzerland,CHE,1/10/2021,0.47
Switzerland,CHE,1/11/2021,0.55
Switzerland,CHE,1/12/2021,0.67
Switzerland,CHE,1/13/2021,0.8
Switzerland,CHE,1/14/2021,0.92
Switzerland,CHE,1/15/2021,1.05
Switzerland,CHE,1/16/2021,1.1
Switzerland,CHE,1/17/2021,1.11
Switzerland,CHE,1/18/2021,1.25
Switzerland,CHE,1/19/2021,1.45
Switzerland,CHE,1/20/2021,1.68
Switzerland,CHE,1/21/2021,1.95
Switzerland,CHE,1/22/2021,2.18
Switzerland,CHE,1/23/2021,2.25
Switzerland,CHE,1/24/2021,2.26
Switzerland,CHE,1/25/2021,2.46
Switzerland,CHE,1/26/2021,2.75
Switzerland,CHE,1/27/2021,3.03
Switzerland,CHE,1/28/2021,3.34
Switzerland,CHE,1/29/2021,3.55
Switzerland,CHE,1/30/2021,3.55
Switzerland,CHE,1/31/2021,3.55
Switzerland,CHE,2/1/2021,3.73
Switzerland,CHE,2/2/2021,3.96
Switzerland,CHE,2/3/2021,4.18
Switzerland,CHE,2/4/2021,4.42
Switzerland,CHE,2/5/2021,4.65
Switzerland,CHE,2/6/2021,4.69
Switzerland,CHE,2/7/2021,4.7
Switzerland,CHE,2/8/2021,4.91
Switzerland,CHE,2/9/2021,5.21
Switzerland,CHE,2/10/2021,5.52
Switzerland,CHE,2/11/2021,5.84
Switzerland,CHE,2/12/2021,6.14
Switzerland,CHE,2/13/2021,6.22
Switzerland,CHE,2/14/2021,6.24
Switzerland,CHE,2/15/2021,6.46
Switzerland,CHE,2/16/2021,6.75
Switzerland,CHE,2/17/2021,7.03
Switzerland,CHE,2/18/2021,7.36
Switzerland,CHE,2/19/2021,7.64
Switzerland,CHE,2/20/2021,7.72
Switzerland,CHE,2/21/2021,7.74
Switzerland,CHE,2/22/2021,7.97
Switzerland,CHE,2/23/2021,8.28
Switzerland,CHE,2/24/2021,8.61
Switzerland,CHE,2/25/2021,8.95
Switzerland,CHE,2/26/2021,9.23
Switzerland,CHE,2/27/2021,9.31
Switzerland,CHE,2/28/2021,9.33
Switzerland,CHE,3/1/2021,9.59
Switzerland,CHE,3/2/2021,9.89
Switzerland,CHE,3/3/2021,10.26
Switzerland,CHE,3/4/2021,10.64
Switzerland,CHE,3/5/2021,10.98
Switzerland,CHE,3/6/2021,11.05
Switzerland,CHE,3/7/2021,11.08
Switzerland,CHE,3/8/2021,11.35
Switzerland,CHE,3/9/2021,11.7
Switzerland,CHE,3/10/2021,12.05
Switzerland,CHE,3/11/2021,12.42
Switzerland,CHE,3/12/2021,12.74
Switzerland,CHE,3/13/2021,12.81
Switzerland,CHE,3/14/2021,12.83
Switzerland,CHE,3/15/2021,13.07
Switzerland,CHE,3/16/2021,13.4
Switzerland,CHE,3/17/2021,13.77
